# n, w
0.0000000000,0.9740595940
1.0000000000,0.9740595940
2.0000000000,0.9756438936
3.0000000000,0.9756438936
4.0000000000,0.9756438936
5.0000000000,0.9756438936
6.0000000000,0.9796480856
7.0000000000,0.9817096688
8.0000000000,0.9817096688
9.0000000000,0.9817096688
10.0000000000,0.9817096688
11.0000000000,0.9817096688
12.0000000000,0.9848855222
13.0000000000,0.9848855222
14.0000000000,0.9848855222
15.0000000000,0.9848855222
16.0000000000,0.9848855222
17.0000000000,0.9848855222
18.0000000000,0.9848855222
19.0000000000,0.9848855222
20.0000000000,0.9848855222
0.0000000000,0.9830065696
1.0000000000,0.9843765366
2.0000000000,0.9843765366
3.0000000000,0.9843765366
4.0000000000,0.9843765366
5.0000000000,0.9843765366
6.0000000000,0.9845459716
7.0000000000,0.9845459716
8.0000000000,0.9846643113
9.0000000000,0.9846643113
10.0000000000,0.9846643113
11.0000000000,0.9846643113
12.0000000000,0.9846643113
13.0000000000,0.9846643113
14.0000000000,0.9846643113
15.0000000000,0.9846643113
16.0000000000,0.9846643113
17.0000000000,0.9846643113
18.0000000000,0.9846643113
19.0000000000,0.9846643113
20.0000000000,0.9846643113
0.0000000000,0.9879058869
1.0000000000,0.9880040512
2.0000000000,0.9880040512
3.0000000000,0.9880040512
4.0000000000,0.9880040512
5.0000000000,0.9880040512
6.0000000000,0.9903976891
7.0000000000,0.9903976891
8.0000000000,0.9907118112
9.0000000000,0.9907118112
10.0000000000,0.9907118112
11.0000000000,0.9907118112
12.0000000000,0.9907118112
13.0000000000,0.9907118112
14.0000000000,0.9907118112
15.0000000000,0.9907118112
16.0000000000,0.9907118112
17.0000000000,0.9907118112
18.0000000000,0.9907118112
19.0000000000,0.9907118112
20.0000000000,0.9907118112
